id,name,area,city,latitude,longitude,source,source_license,confidence,last_checked_at,court_type,access_type,price_type,has_lights,dryness_after_rain,slippery_when_wet,rain_playable,surface_type,surface_condition,court_cleanliness,court_space,runoff_safety,peak_times,has_nets,rim_height,rim_type,backboard_condition,rim_condition,hoop_count,opening_hours,evening_access,has_toilets,has_drinking_water,has_parking,has_changing_rooms,good_for_solo,good_for_pickup,good_for_training,beginner_friendly,notes,photo_asset_name,photo_url,osm_type,osm_id,osm_ref,osm_tags_json,import_batch
osm-way-1013879879,OSM Basketball Court 1013879879,UK,UK,50.6953798,-3.2379317,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1013879879). Name is missing in OSM and should be manually reviewed.,,,way,1013879879,way/1013879879,"{""@id"":""way/1013879879"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1013881895,OSM Basketball Court 1013881895,UK,UK,52.6647670,-2.4371307,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1013881895). Name is missing in OSM and should be manually reviewed.,,,way,1013881895,way/1013881895,"{""@id"":""way/1013881895"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1014074041,OSM Basketball Court 1014074041,UK,UK,52.6676135,-1.3142577,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014074041). Name is missing in OSM and should be manually reviewed.,,,way,1014074041,way/1014074041,"{""@id"":""way/1014074041"",""leisure"":""pitch"",""lit"":""no"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1014306386,OSM Basketball Court 1014306386,UK,UK,53.8633180,-2.1630319,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014306386). Name is missing in OSM and should be manually reviewed.,,,way,1014306386,way/1014306386,"{""@id"":""way/1014306386"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1014348090,OSM Basketball Court 1014348090,UK,UK,51.4204577,-0.4855236,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,1,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014348090). Name is missing in OSM and should be manually reviewed.,,,way,1014348090,way/1014348090,"{""@id"":""way/1014348090"",""hoops"":""1"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1014348923,OSM Basketball Court 1014348923,UK,UK,53.0401380,-0.9439550,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014348923). Name is missing in OSM and should be manually reviewed.,,,way,1014348923,way/1014348923,"{""@id"":""way/1014348923"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1014432421,OSM Basketball Court 1014432421,UK,UK,52.7474325,-1.4850644,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014432421). Name is missing in OSM and should be manually reviewed.,,,way,1014432421,way/1014432421,"{""@id"":""way/1014432421"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1014432425,OSM Basketball Court 1014432425,UK,UK,52.7463887,-1.4641534,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,synthetic,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014432425). Name is missing in OSM and should be manually reviewed.,,,way,1014432425,way/1014432425,"{""@id"":""way/1014432425"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""tartan"",""@geometry"":""center""}",2026-05-12
osm-way-1014591311,OSM Basketball Court 1014591311,UK,UK,56.4699880,-2.9488968,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,yes,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014591311). Name is missing in OSM and should be manually reviewed.,,,way,1014591311,way/1014591311,"{""@id"":""way/1014591311"",""barrier"":""fence"",""leisure"":""pitch"",""lit"":""yes"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1014912217,OSM Basketball Court 1014912217,UK,UK,52.2053068,0.1512618,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1014912217). Name is missing in OSM and should be manually reviewed.,,,way,1014912217,way/1014912217,"{""@id"":""way/1014912217"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1015361026,OSM Basketball Court 1015361026,UK,UK,53.5201125,-2.5937881,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,public,unknown,yes,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1015361026). Name is missing in OSM and should be manually reviewed.,,,way,1015361026,way/1015361026,"{""@id"":""way/1015361026"",""access"":""yes"",""barrier"":""fence"",""leisure"":""pitch"",""lit"":""yes"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1016292731,OSM Basketball Court 1016292731,UK,UK,51.4761799,-0.6588606,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1016292731). Name is missing in OSM and should be manually reviewed.,,,way,1016292731,way/1016292731,"{""@id"":""way/1016292731"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1016415732,OSM Basketball Court 1016415732,UK,UK,55.9403982,-2.9040775,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1016415732). Name is missing in OSM and should be manually reviewed.,,,way,1016415732,way/1016415732,"{""@id"":""way/1016415732"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1016558561,OSM Basketball Court 1016558561,UK,UK,53.0190257,-1.2251409,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1016558561). Name is missing in OSM and should be manually reviewed.,,,way,1016558561,way/1016558561,"{""@id"":""way/1016558561"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1016893514,OSM Basketball Court 1016893514,UK,UK,53.4833536,-2.1685348,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,public,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1016893514). Name is missing in OSM and should be manually reviewed.,,,way,1016893514,way/1016893514,"{""@id"":""way/1016893514"",""access"":""yes"",""barrier"":""fence"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1016982535,OSM Basketball Court 1016982535,UK,UK,55.7107610,-4.7183383,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1016982535). Name is missing in OSM and should be manually reviewed.,,,way,1016982535,way/1016982535,"{""@id"":""way/1016982535"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017182035,OSM Basketball Court 1017182035,UK,UK,50.9394606,-1.3902209,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,private,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017182035). Name is missing in OSM and should be manually reviewed.,,,way,1017182035,way/1017182035,"{""@id"":""way/1017182035"",""access"":""private"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1017182036,OSM Basketball Court 1017182036,UK,UK,50.9394779,-1.3900074,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,private,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017182036). Name is missing in OSM and should be manually reviewed.,,,way,1017182036,way/1017182036,"{""@id"":""way/1017182036"",""access"":""private"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1017182037,OSM Basketball Court 1017182037,UK,UK,50.9394903,-1.3897943,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,private,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017182037). Name is missing in OSM and should be manually reviewed.,,,way,1017182037,way/1017182037,"{""@id"":""way/1017182037"",""access"":""private"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-1017312692,OSM Basketball Court 1017312692,UK,UK,51.8067798,-2.4511153,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017312692). Name is missing in OSM and should be manually reviewed.,,,way,1017312692,way/1017312692,"{""@id"":""way/1017312692"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017359494,OSM Basketball Court 1017359494,UK,UK,51.5420794,-0.1764169,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017359494). Name is missing in OSM and should be manually reviewed.,,,way,1017359494,way/1017359494,"{""@id"":""way/1017359494"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017373277,OSM Basketball Court 1017373277,UK,UK,55.9054409,-3.5283034,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017373277). Name is missing in OSM and should be manually reviewed.,,,way,1017373277,way/1017373277,"{""@id"":""way/1017373277"",""barrier"":""fence"",""fence_type"":""metal"",""height"":""3"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017843245,OSM Basketball Court 1017843245,UK,UK,53.8561897,-3.0269886,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017843245). Name is missing in OSM and should be manually reviewed.,,,way,1017843245,way/1017843245,"{""@id"":""way/1017843245"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017856166,OSM Basketball Court 1017856166,UK,UK,51.6559371,-0.1793237,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017856166). Name is missing in OSM and should be manually reviewed.,,,way,1017856166,way/1017856166,"{""@id"":""way/1017856166"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1017857228,OSM Basketball Court 1017857228,UK,UK,51.5487086,-0.1866198,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1017857228). Name is missing in OSM and should be manually reviewed.,,,way,1017857228,way/1017857228,"{""@id"":""way/1017857228"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-1018306333,OSM Basketball Court 1018306333,UK,UK,53.5369874,-1.1720765,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/1018306333). Name is missing in OSM and should be manually reviewed.,,,way,1018306333,way/1018306333,"{""@id"":""way/1018306333"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
